"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
868849,"Han, Victor Khin M","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
868849,"Watson, Carole S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
655327,"Mayer, Lawrence D","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
655327,"Ickenstein, Ludger M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAH","B.C. Cancer Research Centre (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
805596,"Bally, Marcel B","SUP1","Primary Supervisor","Directeur principal","BCAV","BC Cancer, part of PHSA (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
805596,"Dos Santos, Nancy","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","BCCI","BC Children's Hospital Research Institute","British Columbia","Colombie-Britannique","Canada","Canada","200102"
793547,"Belanger, Alain","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
793547,"Labrie, Fernand","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
793547,"Pelletier, Georges H","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
793547,"Luu-The, Van","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
793547,"Simard, Jacques R","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
929931,"Labrie, Fernand","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
929931,"Pelletier, Georges H","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
929931,"Lin, Sheng-Xiang","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
929931,"Luu-The, Van","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
929931,"Simard, Jacques R","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
59841,"Labrie, Fernand","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
59841,"Lin, Sheng-Xiang","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
59841,"Luu-The, Van","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
830647,"Giles, Wayne R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
733976,"Lopaschuk, Gary D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
613286,"Schulz, Richard (Rick)","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
301809,"Reading, Jeffrey L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CACA","Simon Fraser University (Burnaby, B.C.)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
553838,"Rockwood, Kenneth","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
153512,"Finegood, Diane T","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CACA","Simon Fraser University (Burnaby, B.C.)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
634454,"Frank, Cyril B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200102"
873554,"Singh, Bhagirath","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
254533,"McInnes, Roderick R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAF","CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Jewish General/CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Hôpital juif","Québec","Québec","Canada","Canada","200102"
695199,"Hébert, Réjean","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
979094,"Roskams, Angela J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
151105,"Van Eeden, Stephanus F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
394728,"Pearson, Christopher E","SUP1","Primary Supervisor","Directeur principal","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
394728,"Yang, Zhi","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
14127,"Bombardier, Claire","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
14127,"Ammendolia, Carlo","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
487818,"Blouin, Jean-Sébastien","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
487818,"Teasdale, Normand","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
361349,"Rodenhiser, David I","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
361349,"Butcher, Darci T","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
624022,"Mymryk, Joseph S","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
624022,"Shuen, Michael C","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
182303,"Fung, Joyce","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
182303,"Thompson, Cynthia","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
245168,"Lukacs, Gergely L","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
245168,"Benharouga, Mohamed","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
358741,"Wright, Jo R","SUP1","Primary Supervisor","Directeur principal","SHCA","Duke University (North Carolina)","North Carolina","Caroline du Nord","United States","États-Unis","200102"
358741,"Malloy, Jaret Lesley","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","LHSI","London Health Sciences Centre Res. Inc. (Ont.)","Ontario","Ontario","Canada","Canada","200102"
230111,"Lacy, Paige","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
968126,"Zhang, Ze","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
968126,"Wang, Zhaoxu","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
280385,"Deshaies, Yves","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
280385,"Barden, Nicholas","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
280385,"Berthiaume, Magalie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
928715,"Papadopoulou, Barbara","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
928715,"Breton, Marie C","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECJ","Ottawa Regional Cancer Centre/Centre régional de cancérologie de L'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
524950,"Olivier, Martin","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
524950,"Bergeron, Marc","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200102"
952683,"Germain, Lucie","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
952683,"Laflamme, Karina","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
431481,"Drouin, Régen","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
431481,"Rochette, Patrick","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
548750,"Tremblay, Michel J","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
548750,"Roy, Jocelyn","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
650233,"Drolet, Guy","SUP","Supervisor","Directeur de recherche","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
650233,"Mouginot, Didier M","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
650233,"Charron, Genevieve","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
315135,"Fraser, William D","SUP1","Primary Supervisor","Directeur principal","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200102"
315135,"Ferland, Suzanne","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
814546,"Lavoie, Josée N","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
814546,"Gingras, Marie-Claude","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","INUD","McGill University Health Centre/Centre Universitaire de Santé McGill","Québec","Québec","Canada","Canada","200102"
784054,"Faure, Robert L","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
784054,"Fiset, Annie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
923997,"Germain, Lucie","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
923997,"Robitaille, Hubert","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
610243,"Davis, Karen D","SUP1","Primary Supervisor","Directeur principal","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200102"
610243,"Kwan, Chun L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
296999,"King, Susan M","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
296999,"Bitnun, Sean A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
296999,"Sochett, Etienne B","SUP","Supervisor","Directeur de recherche","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
423721,"Labrie, Fernand","SUP","Supervisor","Directeur de recherche","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
423721,"Poirier, Donald","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
423721,"Roy, Jenny","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFEE","Université du Québec à Rimouski","Québec","Québec","Canada","Canada","200102"
779882,"O'Connor, Annette M","SUP1","Primary Supervisor","Directeur principal","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
779882,"Stacey, Dawn","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
147770,"Inman, Robert D","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
147770,"Stone, Millicent A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
612845,"Heersche, Johan N","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
612845,"Von Schroeder, Herbert P","SUP","Supervisor","Directeur de recherche","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
612845,"Veillette, Christian","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200102"
115567,"Bryant, John T","SUP1","Primary Supervisor","Directeur principal","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200102"
115567,"Wilson, David R","SUP","Supervisor","Directeur de recherche","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
115567,"Macintyre, Norma J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
830078,"Beier, Frank","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
403364,"McDougall, Jason J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
577711,"Lacaille, Diane V","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","INYR","Arthritis Research Centre Society of Canada (British Columbia)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
277102,"Yeung, Rae S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
102617,"Di Battista, Giovanni (John) A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
195178,"Black, Sandra E","SUP1","Primary Supervisor","Directeur principal","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200102"
195178,"Sahlas, Demetrios","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
461532,"O'Leary, Deborah D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEFA","Brock University (Ontario)","Ontario","Ontario","Canada","Canada","200102"
461532,"Shoemaker, Kevin J","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
375805,"Davidge, Sandra T","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
375805,"Hemmings, Denise G","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
756728,"Macdonald, John F","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
756728,"Jackson, Michael F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
844781,"Attisano, Liliana","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
844781,"Lee, Si Tuen","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
488241,"Leenen, Frans H","SUP1","Primary Supervisor","Directeur principal","ABDZ","University of Ottawa Heart Institute/Institut de cardiologie de l'Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
488241,"Wang, Hao","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
666332,"Jacobs-Kaufman, Susan E","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
666332,"Brookes, Zoe L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
704445,"Zheng, Xi-Long","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
387355,"Blostein, Mark D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
572958,"Nagata, Leslie P","SUP1","Primary Supervisor","Directeur principal","INVL","Defense Research Establishment Suffield","Alberta","Alberta","Canada","Canada","200102"
572958,"Hu, Weigang","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","INVL","Defense Research Establishment Suffield","Alberta","Alberta","Canada","Canada","200102"
314234,"Bombardier, Claire","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
314234,"Gagnier, Joel J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","UWAA","University of Michigan (Ann Arbor)","Michigan","Michigan","United States","États-Unis","200102"
227743,"Rivest, Serge","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
227743,"Zekki, Hakima","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
967482,"Raymond, Vincent","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
967482,"Gobeil, Stéphane","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
265457,"Tessier, Philippe A","SUP1","Primary Supervisor","Directeur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
265457,"Ryckman, Carle","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
200170,"Tiberi, Mario","SUP1","Primary Supervisor","Directeur principal","ADYP","Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
200170,"Iwasiow, Rafal M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEGA","Carleton University (Ottawa)","Ontario","Ontario","Canada","Canada","200102"
606290,"Shore, Gordon C","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
606290,"Mathai, Jaigi","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200102"
295280,"Schechter, Martin T","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
295280,"Quon, Jeffrey","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
347377,"Spencer, Susan S","SUP1","Primary Supervisor","Directeur principal","UGAA","Yale University (Connecticut)","Connecticut","Connecticut","United States","États-Unis","200102"
347377,"Nguyen, Dang K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADWY","Centre hospitalier de l'Université de Montréal (CHUM)","Québec","Québec","Canada","Canada","200102"
614232,"Sandstrom, Paul A","SUP","Supervisor","Directeur de recherche","PHAM","PHAC - Infectious Disease and Emergency Preparedness Branch","Ontario","Ontario","Canada","Canada","200102"
614232,"Sandstrom, Paul A","SUP1","Primary Supervisor","Directeur principal","PHAM","PHAC - Infectious Disease and Emergency Preparedness Branch","Ontario","Ontario","Canada","Canada","200102"
614232,"Brooks, James I","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
614232,"Rud, Erling W","SUP1","Primary Supervisor","Directeur principal","CEGA","Carleton University (Ottawa)","Ontario","Ontario","Canada","Canada","200102"
461822,"Mauk, Grant","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
461822,"Lige, Bao","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
485429,"Macgillivray, Ross T","SUP1","Primary Supervisor","Directeur principal","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
485429,"Teh, Evelyn","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","AAAB","National Research Council of Canada (Halifax)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
965120,"Law, Mary C","SUP1","Primary Supervisor","Directeur principal","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
965120,"Lammi, Brenda L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADIC","Canadian Association of Occupational Therapists (Ottawa)","Ontario","Ontario","Canada","Canada","200102"
407793,"Mackinnon, Joyce R","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200102"
407793,"Freeman, Andrew","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200102"
981839,"Bachevalier, Jocelyne","SUP1","Primary Supervisor","Directeur principal","SRDA","The University of Texas Health Science Center at Houston","Texas","Texas","United States","États-Unis","200102"
981839,"Chlan-Fourney, Jennifer M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","SRDA","The University of Texas Health Science Center at Houston","Texas","Texas","United States","États-Unis","200102"
460194,"Av-Gay, Yossef","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200102"
696741,"Sadar, Marianne D","SUP1","Primary Supervisor","Directeur principal","BCAV","BC Cancer, part of PHSA (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
696741,"Kim, Tom","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","BCAV","BC Cancer, part of PHSA (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200102"
696741,"Nelson, Peter","SUP1","Primary Supervisor","Directeur principal","SVBA","Fred Hutchinson Cancer Research Center (Seattle)","Washington","Washington","United States","États-Unis","200102"
332392,"Brazil, Kevin","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200102"
159591,"To, Teresa","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
615635,"Greer, John J","SUP1","Primary Supervisor","Directeur principal","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
615635,"Ren, Jun","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200102"
94120,"Buchwald, Manuel","SUP1","Primary Supervisor","Directeur principal","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
94120,"Pasco, Sylvie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200102"
441863,"Kus, Teresa K","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
441863,"Page, Pierre L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCE","CIUSSS du Nord-de-l'Ile-de Montréal - Hôpital Sacré Coeur","Québec","Québec","Canada","Canada","200102"
639504,"Leon, Lewis J","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200102"
639504,"Roberge, Fernand A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
639504,"Cardinal, René","CO","Co-Investigator","Co-chercheur","CFCE","CIUSSS du Nord-de-l'Ile-de Montréal - Hôpital Sacré Coeur","Québec","Québec","Canada","Canada","200102"
639504,"Vinet, Alain","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200102"
927400,"Challis, John R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","AANU","University of Western Australia (Nedlands)","Unknown/Inconnu","Unknown/Inconnu","Australia","l'Australie","200102"
436570,"Wilson, Keith G","SUP1","Primary Supervisor","Directeur principal","OHGC","Ottawa Hospital General Campus (Ottawa Ontario)/Hôpital général d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
436570,"De Faye, Barbara J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200102"
681869,"Frank, John W","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","EIAA","University of Edinburgh (UK)","Unknown/Inconnu","Unknown/Inconnu","United Kingdom","Royaume-Uni","200102"
882652,"Kennedy, James L","SUP1","Primary Supervisor","Directeur principal","CEAH","Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale","Ontario","Ontario","Canada","Canada","200102"
882652,"Ni, Xingqun","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAH","Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale","Ontario","Ontario","Canada","Canada","200102"
62692,"Wither, Joan E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200102"
297551,"Hill, Michael D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200102"
65825,"Hrycaiko, Dennis","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
197679,"Choy, Patrick C","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
359189,"Gilchrist, James S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
886256,"Nance, Dwight M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
331381,"Singal, Pawan K","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200102"
