"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
987582,"Tremblay, François","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
472243,"MacPhee, Daniel J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
26968,"National Cancer Institute, ,","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","INSJ","Canadian Cancer Society Research Institute (Toronto)","Ontario","Ontario","Canada","Canada","200304"
762587,"Mcnicol, Archibald","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
723551,"Degner, Lesley F","CO","Co-Investigator","Co-chercheur","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
723551,"Woodgate, Roberta L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
723551,"Yanofsky, Rochelle Avis","CO","Co-Investigator","Co-chercheur","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
723551,"Hinds, Pamela S","CO","Co-Investigator","Co-chercheur","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
149472,"Wu, Ning","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
149472,"Schultz, Peter G","SUP1","Primary Supervisor","Directeur principal","ADSU","Scripps Research Institute (La Jolla, CA)","California","Californie","United States","États-Unis","200304"
179072,"Abrahamowicz, Michal M","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
179072,"Karp, Igor","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
240518,"Decoteau, John F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
115979,"Luo, Yu","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
786296,"Moore, Stanley A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
819113,"Luo, Yu","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
459277,"Kealey, Gregory S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CGAA","University of New Brunswick (Fredericton)","New Brunswick","Nouveau-Brunswick","Canada","Canada","200304"
207149,"Wong, Florence S","SUP","Supervisor","Directeur de recherche","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200304"
207149,"Lok, Anna S","SUP1","Primary Supervisor","Directeur principal","UWAA","University of Michigan (Ann Arbor)","Michigan","Michigan","United States","États-Unis","200304"
207149,"Fung, Scott","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
230445,"Heathcote, Elizabeth Jane J","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
230445,"Ramji, Alnoor","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
324629,"Rylett, Jane R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200304"
377040,"Poirier, Judes","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
79180,"Boulianne, Gabrielle L","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
859665,"Adams, Paul C","SUP1","Primary Supervisor","Directeur principal","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
859665,"Thorburn, Douglas","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","EAGA","Royal Free Hospital (London, England)","Unknown/Inconnu","Unknown/Inconnu","United Kingdom","Royaume-Uni","200304"
734531,"Chretien, Michel","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCN","Institut de recherches cliniques de Montréal","Québec","Québec","Canada","Canada","200304"
68250,"Peters, Terence M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
247545,"Prior, Trevor I","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBDA","Alberta Hospital (Edmonton)","Alberta","Alberta","Canada","Canada","200304"
786185,"Finlay, Barton B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
229989,"Rockwood, Kenneth","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
229989,"Darvesh, Sultan","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
229989,"Denovan-Wright, Eileen M","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
229989,"Macknight, Christopher R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
229989,"Mitnitski, Arnold","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
574433,"Riabowol, Karl T","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
827298,"Wagner, James R","CO","Co-Investigator","Co-chercheur","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
827298,"Fulop, Tamàs","CO","Co-Investigator","Co-chercheur","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
827298,"Khalil, Abdelouahed","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
827298,"Dionne, Isabelle","CO","Co-Investigator","Co-chercheur","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
301392,"Der, Sandy D","SUP1","Primary Supervisor","Directeur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
301392,"Mogridge, Jeremy","SUP","Supervisor","Directeur de recherche","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
301392,"Kassam, Altaf","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ABAF","Ryerson University (Toronto)","Ontario","Ontario","Canada","Canada","200304"
371451,"Szyf, Moshe","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
371451,"Fleming, Alison S","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
371451,"Steiner, Meir","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
371451,"Goldberg, Susan","CO","Co-Investigator","Co-chercheur","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
371451,"Meaney, Michael J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
371451,"Kramer, Michael S","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
371451,"Evans, Alan C","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
371451,"Lupien, Sonia J","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
371451,"Kennedy, James L","CO","Co-Investigator","Co-chercheur","CEAH","Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale","Ontario","Ontario","Canada","Canada","200304"
371451,"Walker, Claire-Dominique","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
371451,"Matthews, Stephen G","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
371451,"Sokolowski, Marla B","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
371451,"Lydon, John E","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
371451,"Atkinson, Leslie R","CO","Co-Investigator","Co-chercheur","ABAF","Ryerson University (Toronto)","Ontario","Ontario","Canada","Canada","200304"
371451,"Levitan, Robert D","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
371451,"Pruessner, Jens C","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
312223,"Williams, Allison M","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
312223,"Labonté, Ronald","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
312223,"Koehncke, Niels K","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
312223,"Polanyi, Michael F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADZY","Institute for Work & Health (Toronto)","Ontario","Ontario","Canada","Canada","200304"
312223,"Foley, Janice R","PI","Principal Investigator","Chercheur principal","CCBA","University of Regina (Saskatchewan)","Saskatchewan","Saskatchewan","Canada","Canada","200304"
312223,"Cecil, Ben P","CO","Co-Investigator","Co-chercheur","CCBA","University of Regina (Saskatchewan)","Saskatchewan","Saskatchewan","Canada","Canada","200304"
274539,"Gray, Douglas A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","ADYP","Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
178662,"Joanette, Yves C","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
178662,"Carpentier, Normand C","CO","Co-Investigator","Co-chercheur","CFCL","CIUSSS du Centre-Sud-de-l'Île-de-Montréal (Montréal, Québec)","Québec","Québec","Canada","Canada","200304"
178662,"Hadjtahar, Abdallah","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
178662,"Ecuyer-Dab, Isabelle","CO","Co-Investigator","Co-chercheur","CFCL","CIUSSS du Centre-Sud-de-l'Île-de-Montréal (Montréal, Québec)","Québec","Québec","Canada","Canada","200304"
178662,"Chesneau, Sophie","CO","Co-Investigator","Co-chercheur","CFCL","CIUSSS du Centre-Sud-de-l'Île-de-Montréal (Montréal, Québec)","Québec","Québec","Canada","Canada","200304"
178662,"Ansaldo, Ana Ines","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
178662,"Champagne-Lavau, Maud","CO","Co-Investigator","Co-chercheur","CFCL","CIUSSS du Centre-Sud-de-l'Île-de-Montréal (Montréal, Québec)","Québec","Québec","Canada","Canada","200304"
178662,"Hudon, Carol","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
178662,"Walter, Nathalie","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
458367,"Abonyi, Sylvia","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
508804,"Asmundson, Gordon J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCBA","University of Regina (Saskatchewan)","Saskatchewan","Saskatchewan","Canada","Canada","200304"
128165,"Adamec, Robert E","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CJAA","Memorial University of Newfoundland","Newfoundland and Labrador","Terre-Neuve-et-Labrador","Canada","Canada","200304"
269173,"Dore, Jules J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CJAA","Memorial University of Newfoundland","Newfoundland and Labrador","Terre-Neuve-et-Labrador","Canada","Canada","200304"
360504,"MacPhee, Daniel J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
151158,"Hepple, Russell T","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
827320,"Park, Morag","SUP1","Primary Supervisor","Directeur principal","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
827320,"Trasler, Jacquetta M","SUP","Supervisor","Directeur de recherche","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
827320,"Petkiewicz, Stephanie","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
766859,"Bergeron, John J","SUP1","Primary Supervisor","Directeur principal","CFAC","Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill","Québec","Québec","Canada","Canada","200304"
766859,"Trasler, Jacquetta M","SUP","Supervisor","Directeur de recherche","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
766859,"Thomas, David Y","SUP","Supervisor","Directeur de recherche","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
766859,"Jain, Michael D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
901374,"Wuest, Judith A","CO","Co-Investigator","Co-chercheur","CGAA","University of New Brunswick (Fredericton)","New Brunswick","Nouveau-Brunswick","Canada","Canada","200304"
901374,"Ford-Gilboe, Marilyn V","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
901374,"Merritt-Gray, Marilyn L","CO","Co-Investigator","Co-chercheur","CGAA","University of New Brunswick (Fredericton)","New Brunswick","Nouveau-Brunswick","Canada","Canada","200304"
901374,"Davies, Lorraine E","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
901374,"Varcoe, Colleen M","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
901374,"Hankivsky, Olena","CO","Co-Investigator","Co-chercheur","CACA","Simon Fraser University (Burnaby, B.C.)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
21838,"Jenkins, David J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
21838,"Kreiger, Nancy","CO","Co-Investigator","Co-chercheur","ACOL","American College of Epidemiology (Raleigh, North Carolina)","North Carolina","Caroline du Nord","United States","États-Unis","200304"
21838,"Klar, Neil","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
21838,"Ashbury, Frederick D","CO","Co-Investigator","Co-chercheur","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
21838,"El-Sohemy, Ahmed","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
863959,"Graham, Charles H","CO","Co-Investigator","Co-chercheur","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
863959,"Kisilevsky, Barbara M","CO","Co-Investigator","Co-chercheur","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
863959,"Smith, Graeme N","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
863959,"Wen, Shi Wu","CO","Co-Investigator","Co-chercheur","ADYP","Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
863959,"Macdonald, Susan E","CO","Co-Investigator","Co-chercheur","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
863959,"Walker, Mark C","CO","Co-Investigator","Co-chercheur","ADYP","Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
495543,"Cohen, Carole A","PI","Principal Investigator","Chercheur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
495543,"Kozak, Jean-Francois","PI","Principal Investigator","Chercheur principal","PROC","Providence Health Care (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
495543,"Drummond, Neil A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
495543,"Dalziel, William B","PI","Principal Investigator","Chercheur principal","CECB","The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic","Ontario","Ontario","Canada","Canada","200304"
495543,"Currie, Gillian R","PI","Principal Investigator","Chercheur principal","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
495543,"Silvius, James L","PI","Principal Investigator","Chercheur principal","CBAC","Alberta Health Services","Alberta","Alberta","Canada","Canada","200304"
510457,"Bergeron, Michel G","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
510457,"Tremblay, Michel J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
510457,"Corbeil, Jacques","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
510457,"Barbeau, Benoit","CO","Co-Investigator","Co-chercheur","CFEB","Université du Québec à Montréal","Québec","Québec","Canada","Canada","200304"
441097,"Pilarski, Linda M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
441097,"Belch, Andrew R","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
441097,"Kaler, Karan V","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
441097,"Glerum, D. M","CO","Co-Investigator","Co-chercheur","CENA","University of Waterloo (Ontario)","Ontario","Ontario","Canada","Canada","200304"
441097,"Backhouse, Christopher J","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
441097,"Mehta, Michael D","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
849625,"Weaver, Lynne C","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200304"
849625,"Brown, Arthur","CO","Co-Investigator","Co-chercheur","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200304"
849625,"Dekaban, Gregory A","CO","Co-Investigator","Co-chercheur","CPCV","Robarts Research Institute - U.W.O. (London, Ont.)","Ontario","Ontario","Canada","Canada","200304"
849625,"Bhatia, Mickie","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
849625,"Foster, Paula J","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
849625,"Duggal, Neil","CO","Co-Investigator","Co-chercheur","LHSI","London Health Sciences Centre Res. Inc. (Ont.)","Ontario","Ontario","Canada","Canada","200304"
730118,"Mccargar, Linda J","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
730118,"Plotnikoff, Ronald C","CO","Co-Investigator","Co-chercheur","INVJ","University of Newcastle (NSW, Australia)","New South Wales","Nouvelle-Galles Sud","Australia","l'Australie","200304"
730118,"Wild, Cameron T","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
730118,"Willows, Noreen D","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
730118,"Raine, Kim D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
730118,"Church, W. John","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
596294,"Pérusse, Louis","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
596294,"Godin, Gaston","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
596294,"Vohl, Marie-Claude","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
596294,"Poehlman, Eric T","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
596294,"Godard, Beatrice","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
596294,"Weisnagel, S. John","CO","Co-Investigator","Co-chercheur","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
248013,"Allard, Pierre","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
248013,"Wilson, Keith G","CO","Co-Investigator","Co-chercheur","OHGC","Ottawa Hospital General Campus (Ottawa Ontario)/Hôpital général d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
248013,"Guirguis-Younger, Manal","CO","Co-Investigator","Co-chercheur","INVH","Saint Paul University (Ottawa)/Université Saint Paul (Ottawa)","Ontario","Ontario","Canada","Canada","200304"
248013,"Kelley, Mary Louise","CO","Co-Investigator","Co-chercheur","CEJA","Lakehead University (Thunder Bay, Ontario)","Ontario","Ontario","Canada","Canada","200304"
248013,"Brazil, Kevin","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
248013,"Legault, Frances Mary","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
940375,"Neufeld, Richard W","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
940375,"Hegadoren, Kathy M","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
940375,"Lanius, Ruth A","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
940375,"Coupland, Nicholas J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
940375,"Rowe, Brian H","CO","Co-Investigator","Co-chercheur","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
204722,"Ernst, Pierre-Paul","CO","Co-Investigator","Co-chercheur","CFAF","CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Jewish General/CIUSSS de Centre-Ouest-de-l'Ile-de-Montréal-Hôpital juif","Québec","Québec","Canada","Canada","200304"
204722,"Mayo, Nancy E","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
204722,"Tamblyn, Robyn M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
204722,"Dubé, Laurette","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
204722,"Verter, Vedat","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
204722,"Pinsonneault, Alain","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
861640,"St.John, Philip D","PI","Principal Investigator","Chercheur principal","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
861640,"Strain, Laurel A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
861640,"Grymonpre, Ruby E","PI","Principal Investigator","Chercheur principal","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
861640,"Hawranik, Pamela G","PI","Principal Investigator","Chercheur principal","ADXS","Athabasca University (Alberta)","Alberta","Alberta","Canada","Canada","200304"
917913,"Haddad, Pierre S","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
917913,"Johns, Timothy A","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
917913,"Prentki, Marc","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
917913,"Arnason, John T","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
917913,"Dugas, Manon","CO","Co-Investigator","Co-chercheur","AEFQ","Direction régionale de santé publique (CIUSSS - CSIM)","Québec","Québec","Canada","Canada","200304"
917913,"Cuerrier, Alain","CO","Co-Investigator","Co-chercheur","JARD","Jardin Botanique de Montréal","Québec","Québec","Canada","Canada","200304"
40611,"Connors, Joseph","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
40611,"Meneilly, Graydon S","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
40611,"Marra, Marco A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
40611,"Le, Nhu D","CO","Co-Investigator","Co-chercheur","BCAV","BC Cancer, part of PHSA (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
40611,"Brooks-Wilson, Angela R","PI","Principal Investigator","Chercheur principal","CAAH","B.C. Cancer Research Centre (Vancouver)","British Columbia","Colombie-Britannique","Canada","Canada","200304"
40611,"Jones, Steven","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
658453,"Links, Paul S","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
658453,"Stewart, Sherry H","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
